107.621587	107.621587	D
107.724626	107.724626	U
107.744943	107.744943	D
107.829116	107.829116	U
107.914739	107.914739	D
107.993107	107.993107	U
108.109206	108.109206	D
108.203537	108.203537	U
108.210794	108.210794	D
108.308027	108.308027	U
108.351565	108.351565	D
108.421224	108.421224	U
108.512653	108.512653	D
108.673742	108.673742	U
108.728889	108.728889	D
108.813061	108.813061	U
108.926259	108.926259	D
109.049615	109.049615	U
109.162812	109.162812	D
109.235374	109.235374	U
109.267302	109.267302	D
109.393560	109.393560	U
109.426939	109.426939	D
109.580771	109.580771	U
109.814422	109.814422	D
109.962449	109.962449	U
110.001633	110.001633	D
110.143855	110.143855	U
110.228027	110.228027	D
110.376054	110.376054	U
110.431202	110.431202	D
110.585034	110.585034	U
110.805624	110.805624	D
110.959456	110.959456	U
110.966712	110.966712	D
111.103129	111.103129	U
111.133605	111.133605	D
111.403537	111.403537	U
113.008617	113.008617	D
113.150839	113.150839	U
113.293061	113.293061	D
113.623946	113.623946	U
114.979410	114.979410	D
115.083900	115.083900	U
115.162268	115.162268	D
115.304490	115.304490	U
115.377052	115.377052	D
115.514921	115.514921	U
115.541043	115.541043	D
115.607800	115.607800	U
115.720998	115.720998	D
116.008345	116.008345	U
117.437823	117.437823	D
117.588753	117.588753	U
117.620680	117.620680	D
117.815147	117.815147	U
118.013968	118.013968	D
118.138776	118.138776	U
118.212789	118.212789	D
118.291156	118.291156	U
118.365170	118.365170	D
118.429025	118.429025	U
118.434830	118.434830	D
118.617687	118.617687	U
118.831020	118.831020	D
118.905034	118.905034	U
118.954376	118.954376	D
119.008073	119.008073	U
119.121270	119.121270	D
119.188027	119.188027	U
119.307029	119.307029	D
119.414422	119.414422	U
119.521814	119.521814	D
119.595828	119.595828	U
119.662585	119.662585	D
119.793197	119.793197	U
120.553651	120.553651	D
120.692971	120.692971	U
120.719093	120.719093	D
120.962902	120.962902	U
121.679819	121.679819	D
121.867029	121.867029	U
121.951202	121.951202	D
122.048435	122.048435	U
122.061497	122.061497	D
122.123900	122.123900	U
122.132608	122.132608	D
122.193560	122.193560	U
122.238549	122.238549	D
122.332880	122.332880	U
122.475102	122.475102	D
122.557823	122.557823	U
122.566531	122.566531	D
122.698594	122.698594	U
122.702948	122.702948	D
122.823401	122.823401	U
122.964172	122.964172	D
123.048345	123.048345	U
123.138322	123.138322	D
123.338594	123.338594	U
123.448889	123.448889	D
123.567891	123.567891	U
123.623039	123.623039	D
123.710113	123.710113	U
123.760907	123.760907	D
123.856689	123.856689	U
124.022132	124.022132	D
124.120816	124.120816	U
124.287710	124.287710	D
124.441542	124.441542	U
126.373152	126.373152	D
126.598095	126.598095	U
126.873832	126.873832	D
126.969615	126.969615	U
127.026213	127.026213	D
127.081361	127.081361	U
127.159728	127.159728	D
127.283084	127.283084	U
127.291791	127.291791	D
127.358549	127.358549	U
127.454331	127.454331	D
127.615420	127.615420	U
127.712653	127.712653	D
127.775057	127.775057	U
127.914376	127.914376	D
128.030476	128.030476	U
128.036281	128.036281	D
128.114649	128.114649	U
128.126259	128.126259	D
128.229297	128.229297	U
128.309116	128.309116	D
128.393288	128.393288	U
128.570340	128.570340	D
128.729977	128.729977	U
128.893968	128.893968	D
129.049252	129.049252	U
129.101497	129.101497	D
129.175510	129.175510	U
129.253878	129.253878	D
129.467211	129.467211	U
129.644263	129.644263	D
129.937415	129.937415	U
131.722449	131.722449	D
132.063492	132.063492	U
132.522086	132.522086	D
132.700590	132.700590	U
132.790567	132.790567	D
132.890703	132.890703	U
133.070658	133.070658	D
133.252063	133.252063	U
133.276735	133.276735	D
133.375420	133.375420	U
133.582948	133.582948	D
133.719365	133.719365	U
